ENSG00000000003.13	1
ENSG00000000005.5	0
ENSG00000000419.11	67660867.1637669
ENSG00000000457.12	35788658.0463945
ENSG00000000460.15	19403012.8670652
ENSG00000000938.11	10394677.9249025
ENSG00000000971.14	16247186.4129323
ENSG00000001036.12	835421.888053467
ENSG00000001084.9	6945265.00978114
ENSG00000001167.13	34840665.9086271
ENSG00000001460.16	5248110.28864607
ENSG00000001461.15	16954960.0642752
ENSG00000001497.15	278324.486590724
ENSG00000001561.6	22647459.3277431
ENSG00000001617.10	134963392.733803
ENSG00000001626.13	0
ENSG00000001629.8	187003.27255727
ENSG00000001630.14	0
ENSG00000001631.13	89547.9618883874
ENSG00000002016.15	6894722.88517635
ENSG00000002079.11	17508.8419651924
ENSG00000002330.12	780640.12490242
ENSG00000002549.11	616468.516072215
ENSG00000002586.16	240661794.55948
ENSG00000002587.8	0
ENSG00000002726.18	406787.540678754
ENSG00000002745.11	68145.4223312549
ENSG00000002746.13	0
ENSG00000002822.14	46104.1954817888
ENSG00000002834.16	257140159.561913
ENSG00000002919.13	29179762.1248536
ENSG00000002933.6	54421768.707483
ENSG00000003056.6	46303650.7516253
ENSG00000003096.12	95469.9508329753
ENSG00000003137.7	44311.5099147003
ENSG00000003147.16	62768350.0306686
ENSG00000003249.12	23655465.108189
ENSG00000003393.13	64201.3353877761
ENSG00000003400.13	29247.4627826036
ENSG00000003402.18	246595.745730195
ENSG00000003436.13	4761633.75258475
ENSG00000003509.14	10195075.9304909
ENSG00000003756.15	50443672.8395062
ENSG00000003987.12	468493.79245725
ENSG00000003989.15	12340993.7451683
ENSG00000004059.9	138725577.528357
ENSG00000004139.12	7043588.43893728
ENSG00000004142.10	175860443.187176
ENSG00000004399.11	56582460.464161
ENSG00000004455.15	543235.744912015
ENSG00000004468.11	0
ENSG00000004478.7	119069069.069069
ENSG00000004487.14	57344372.891751
ENSG00000004534.13	52968745.244834
ENSG00000004660.13	9398946.36015326
ENSG00000004700.14	470560.555261455
ENSG00000004766.14	141033.777589733
ENSG00000004776.10	40392308.6849916
ENSG00000004777.17	8893113.64596536
ENSG00000004779.8	98402777.7777778
ENSG00000004799.7	27070885.8892085
ENSG00000004809.12	56877.9683189716
ENSG00000004838.12	110861.672348327
ENSG00000004846.15	0
ENSG00000004848.6	1931695.25575645
ENSG00000004864.12	11051212.9380054
ENSG00000004866.17	10877088.8954811
ENSG00000004897.10	260518.431679041
ENSG00000004939.12	0
ENSG00000004948.12	0
ENSG00000004961.13	29169640.7328099
ENSG00000004975.10	228452.751817238
ENSG00000005001.8	19038309.36089
ENSG00000005007.11	452196.382428941
ENSG00000005020.11	60386.4734299517
ENSG00000005022.5	2222222.22222222
ENSG00000005059.14	280426.247896803
ENSG00000005073.5	48162.5969272263
ENSG00000005075.14	88068880.6888069
ENSG00000005100.11	75688.7677868604
ENSG00000005102.11	0
ENSG00000005108.14	1809660.3328555
ENSG00000005156.10	20323210.4308039
ENSG00000005175.8	18604555.1219311
ENSG00000005187.10	6747350.77701071
ENSG00000005189.18	3105925.56581861
ENSG00000005194.13	189987.650802698
ENSG00000005206.15	25619448.340346
ENSG00000005238.18	14337476.8121218
ENSG00000005243.8	50063028.9933369
ENSG00000005249.11	26298183.3153209
ENSG00000005302.16	13392857.1428571
ENSG00000005339.11	22822464.0887237
ENSG00000005379.14	8347523.14407062
ENSG00000005381.7	0
ENSG00000005421.7	78468.2988072819
ENSG00000005436.12	121988.411100945
ENSG00000005448.15	194250.194250194
ENSG00000005469.10	200843.542880096
ENSG00000005471.14	0
ENSG00000005483.18	23454517.010241
ENSG00000005486.15	233328781.464791
ENSG00000005513.9	0
ENSG00000005700.13	23733088.7411144
ENSG00000005801.15	19365134.9720714
ENSG00000005810.16	48778.7881955333
ENSG00000005812.9	596190.655495937
ENSG00000005844.16	68671.8857299821
ENSG00000005882.10	28076790.5288978
ENSG00000005884.16	25629690.0859235
ENSG00000005889.14	22955012.1107054
ENSG00000005893.14	1186311.17545341
ENSG00000005961.16	20016.4134590364
ENSG00000005981.11	48256.7257811558
ENSG00000006007.10	101373792.270531
ENSG00000006015.16	98911.9683481701
ENSG00000006016.9	36816.1401958619
ENSG00000006025.10	33813.4848177453
ENSG00000006042.10	52695842.1695264
ENSG00000006047.11	0
ENSG00000006059.3	0
ENSG00000006062.12	132908.02764487
ENSG00000006071.10	14917543.6870922
ENSG00000006116.3	0
ENSG00000006118.13	794633.169822277
ENSG00000006125.15	125638885.227655
ENSG00000006128.10	1177024.48210923
ENSG00000006194.9	22782177.4258059
ENSG00000006210.6	148569.093914239
ENSG00000006282.18	645389.627964108
ENSG00000006283.16	0
ENSG00000006327.12	145081770.08177
ENSG00000006377.10	0
ENSG00000006432.14	3758724.00739186
ENSG00000006451.6	545702.592087312
ENSG00000006453.12	13778889.3520448
ENSG00000006459.9	4984093.31919406
ENSG00000006468.12	2195415.04899242
ENSG00000006530.14	16360334.6740662
ENSG00000006534.14	10782439.5479089
ENSG00000006555.9	4257271.30929443
ENSG00000006576.15	102809.263114607
ENSG00000006606.7	786905.886056028
ENSG00000006607.12	138763.616179838
ENSG00000006611.14	67971.7237629146
ENSG00000006625.16	904473.665901343
ENSG00000006634.6	24244.1874560574
ENSG00000006638.10	6762939.09376616
ENSG00000006652.12	7789201.94062403
ENSG00000006659.11	0
ENSG00000006695.9	70057.4471066274
ENSG00000006704.9	25888307.5134229
ENSG00000006712.13	134807596.201899
ENSG00000006715.14	284863.763904912
ENSG00000006740.15	59859.4500113733
ENSG00000006744.17	332720.427283075
ENSG00000006747.13	803005.535002438
ENSG00000006756.14	54875928.5601391
ENSG00000006757.10	34615260.421712
ENSG00000006788.11	17500.568768485
ENSG00000006831.9	74666364.2206344
ENSG00000006837.10	690582.633664086
ENSG00000007001.11	263029.346559952
ENSG00000007038.9	2315991.63983506
ENSG00000007047.13	249950.009998
ENSG00000007062.10	0
ENSG00000007080.9	128313253.012048
ENSG00000007129.16	1503063.93802752
ENSG00000007168.11	46265534.6376277
ENSG00000007171.15	1144103.87398893
ENSG00000007174.16	0
ENSG00000007202.13	59267280.2743187
ENSG00000007216.13	15981263.3464214
ENSG00000007237.17	154015.401540154
ENSG00000007255.9	0
ENSG00000007264.12	9310687.1662776
ENSG00000007306.13	2516672.95834906
ENSG00000007312.11	3579059.82905983
ENSG00000007314.10	956576.802338898
ENSG00000007341.17	9849449.99246565
ENSG00000007350.15	0
ENSG00000007372.19	1510846.52505299
ENSG00000007376.6	280887.604831267
ENSG00000007384.14	723556.279111835
ENSG00000007392.15	323834.196891192
ENSG00000007402.10	52725.9306126753
ENSG00000007516.12	126550.240445457
ENSG00000007520.3	536336.81952266
ENSG00000007541.13	549974.927613594
ENSG00000007545.14	145971.840704911
ENSG00000007866.17	58400817.1007514
ENSG00000007908.14	2423361.20198716
ENSG00000007923.14	36898594.4433515
ENSG00000007933.11	1379664.38861616
ENSG00000007944.13	51177785.1045902
ENSG00000007952.16	0
ENSG00000007968.6	1893592.32789689
ENSG00000008018.8	2019306.54058314
ENSG00000008056.11	2700737.50908902
ENSG00000008083.12	15479818.9710908
ENSG00000008086.9	2273082.44185881
ENSG00000008118.8	0
ENSG00000008128.21	1772672.4810324
ENSG00000008130.14	25154598.0450828
ENSG00000008196.11	126362010.08294
ENSG00000008197.4	0
ENSG00000008226.18	15271447.9891261
ENSG00000008256.14	15935873.8904193
ENSG00000008277.13	18216.4293976738
ENSG00000008282.6	66292849.7574167
ENSG00000008283.14	116959064.327485
ENSG00000008294.19	148606.351063929
ENSG00000008300.13	568650.536213428
ENSG00000008311.13	3122050.38844115
ENSG00000008323.14	12545644.2357851
ENSG00000008324.9	63113844.0515843
ENSG00000008382.14	42134374.4916219
ENSG00000008394.11	761648.745519713
ENSG00000008405.10	0
ENSG00000008438.4	0
ENSG00000008441.15	546563.701117811
ENSG00000008513.13	15745726.2509388
ENSG00000008516.15	1965853.39580977
ENSG00000008517.15	46570409.6118555
ENSG00000008710.16	13448209.703336
ENSG00000008735.13	23969572.0122766
ENSG00000008838.16	27402725.9089023
ENSG00000008853.15	11685241.4724755
ENSG00000008869.10	18739675.5761367
ENSG00000008952.15	1863998.20607691
ENSG00000008988.8	14952994.3000962
ENSG00000009307.14	297469328.102765
ENSG00000009335.16	15184381.7787419
ENSG00000009413.14	4167225.57567628
ENSG00000009694.12	8615.93603529087
ENSG00000009709.10	176003.660876146
ENSG00000009724.15	2613764.08165399
ENSG00000009765.13	53614.703296232
ENSG00000009780.14	13551479.0943646
ENSG00000009790.13	28673.835125448
ENSG00000009830.10	6248057.88609224
ENSG00000009844.14	168303.803665963
ENSG00000009950.14	2769124.26445137
ENSG00000009954.9	45796115.1283142
